,hex_name,short_name,polys,lines,centroids,label_loc,long,lat
10,83cb56fffffffff,83cb56,"POLYGON ((-35.096392713656634 54.757577551575096, -35.73486126784822 54.815169667014686, -36.03694249271289 55.51185220792779, -35.69710853886484 56.14925567910449, -35.055920413776796 56.08312593034405, -34.75725560301729 55.38814975369728, -35.096392713656634 54.757577551575096))","LINESTRING (-35.096392713656634 54.757577551575096, -35.73486126784822 54.815169667014686, -36.03694249271289 55.51185220792779, -35.69710853886484 56.14925567910449, -35.055920413776796 56.08312593034405, -34.75725560301729 55.38814975369728, -35.096392713656634 54.757577551575096)",POINT (-35.39727564779626 55.45158829036017),"(-35.3969799452241, 55.45000098081253)",-35.3969799452241,55.45000098081253
11,83cb10fffffffff,83cb10,"POLYGON ((-35.04812170238532 47.117316535709975, -35.66513820677148 47.12666397323423, -35.99759966752314 47.7503214424686, -35.70947306097588 48.365409345201726, -35.088334798077966 48.34847823820494, -34.759430288546596 47.72409569656772, -35.04812170238532 47.117316535709975))","LINESTRING (-35.04812170238532 47.117316535709975, -35.66513820677148 47.12666397323423, -35.99759966752314 47.7503214424686, -35.70947306097588 48.365409345201726, -35.088334798077966 48.34847823820494, -34.759430288546596 47.72409569656772, -35.04812170238532 47.117316535709975)",POINT (-35.37885858476103 47.739665476960546),"(-35.37847356889291, 47.73720856951816)",-35.37847356889291,47.73720856951816
12,83cb50fffffffff,83cb50,"POLYGON ((-35.055920413776796 56.08312593034405, -35.69710853886484 56.14925567910449, -35.99285869946411 56.85640607817121, -35.64404695768743 57.495290221047874, -35.000415330747416 57.42054442995636, -34.70800668773281 56.715542744066326, -35.055920413776796 56.08312593034405))","LINESTRING (-35.055920413776796 56.08312593034405, -35.69710853886484 56.14925567910449, -35.99285869946411 56.85640607817121, -35.64404695768743 57.495290221047874, -35.000415330747416 57.42054442995636, -34.70800668773281 56.715542744066326, -35.055920413776796 56.08312593034405)",POINT (-35.35059042416153 56.78737865266342),"(-35.350310669010184, 56.78597441111877)",-35.350310669010184,56.78597441111877
13,83bda2fffffffff,83bda2,"POLYGON ((-35.57616393860023 43.474027916464884, -35.00478376441028 43.46878001374322, -34.7661254517022 42.83329945252335, -35.10012606201224 42.197814230532906, -35.67344146860028 42.19914527455289, -35.910847729165155 42.83989961312233, -35.57616393860023 43.474027916464884))","LINESTRING (-35.57616393860023 43.474027916464884, -35.00478376441028 43.46878001374322, -34.7661254517022 42.83329945252335, -35.10012606201224 42.197814230532906, -35.67344146860028 42.19914527455289, -35.910847729165155 42.83989961312233, -35.57616393860023 43.474027916464884)",POINT (-35.338915097187446 42.83492529635534),"(-35.33849491499791, 42.83659953282284)",-35.33849491499791,42.83659953282284
14,83cb16fffffffff,83cb16,"POLYGON ((-34.996315902520465 45.90493693985885, -35.609024276650494 45.90692141418417, -35.94520997106863 46.5172192522309, -35.66513820677148 47.12666397323423, -35.04812170238532 47.117316535709975, -34.715473351953776 46.50594379848763, -34.996315902520465 45.90493693985885))","LINESTRING (-34.996315902520465 45.90493693985885, -35.609024276650494 45.90692141418417, -35.94520997106863 46.5172192522309, -35.66513820677148 47.12666397323423, -35.04812170238532 47.117316535709975, -34.715473351953776 46.50594379848763, -34.996315902520465 45.90493693985885)",POINT (-35.330718134355656 46.51414203930821),"(-35.3303226217722, 46.51158152535926)",-35.3303226217722,46.51158152535926
15,83cb51fffffffff,83cb51,"POLYGON ((-35.000415330747416 57.42054442995636, -35.64404695768743 57.495290221047874, -35.93314171654347 58.21227827744052, -35.57532075043953 58.851930265934335, -34.929531606928784 58.768517623636136, -34.64368687163231 58.05412451578069, -35.000415330747416 57.42054442995636))","LINESTRING (-35.000415330747416 57.42054442995636, -35.64404695768743 57.495290221047874, -35.93314171654347 58.21227827744052, -35.57532075043953 58.851930265934335, -34.929531606928784 58.768517623636136, -34.64368687163231 58.05412451578069, -35.000415330747416 57.42054442995636)",POINT (-35.28855680972697 58.13441343392385),"(-35.288292328025385, 58.1332013966106)",-35.288292328025385,58.1332013966106
16,83bdb4fffffffff,83bdb4,"POLYGON ((-34.93349471853335 44.71197324064988, -35.541722767296825 44.70682735515147, -35.881246049110956 45.30356901370566, -35.609024276650494 45.90692141418417, -34.996315902520465 45.90493693985885, -34.66030075878458 45.30678998199233, -34.93349471853335 44.71197324064988))","LINESTRING (-34.93349471853335 44.71197324064988, -35.541722767296825 44.70682735515147, -35.881246049110956 45.30356901370566, -35.609024276650494 45.90692141418417, -34.996315902520465 45.90493693985885, -34.66030075878458 45.30678998199233, -34.93349471853335 44.71197324064988)",POINT (-35.27118311241284 45.30783169181539),"(-35.28658227579679, 45.60586346092559)",-35.28658227579679,45.60586346092559
17,83aa9efffffffff,83aa9e,"POLYGON ((-35.05662636549633 67.89619866338975, -35.70493980448009 68.03764222402837, -35.93407769854845 68.81143452463371, -35.51292677605863 69.43780775576738, -34.86483111777916 69.28815176534044, -34.63762990149892 68.52027842279341, -35.05662636549633 67.89619866338975))","LINESTRING (-35.05662636549633 67.89619866338975, -35.70493980448009 68.03764222402837, -35.93407769854845 68.81143452463371, -35.51292677605863 69.43780775576738, -34.86483111777916 69.28815176534044, -34.63762990149892 68.52027842279341, -35.05662636549633 67.89619866338975)",POINT (-35.28604497524229 68.66540691233669),"(-35.28583636411338, 68.66585647371356)",-35.28583636411338,68.66585647371356
18,83bdb5fffffffff,83bdb5,"POLYGON ((-35.541722767296825 44.70682735515147, -34.93349471853335 44.71197324064988, -34.820569947394105 44.51611780022984, -34.66562372636581 44.095629981079185, -35.00478376441028 43.46878001374322, -35.57616393860023 43.474027916464884, -35.80631066025898 44.10997690595714, -35.541722767296825 44.70682735515147))","LINESTRING (-35.541722767296825 44.70682735515147, -34.93349471853335 44.71197324064988, -34.820569947394105 44.51611780022984, -34.66562372636581 44.095629981079185, -35.00478376441028 43.46878001374322, -35.57616393860023 43.474027916464884, -35.80631066025898 44.10997690595714, -35.541722767296825 44.70682735515147)",POINT (-35.24422249201907 44.0987171010018),"(-35.26121265209336, 43.78482894877203)",-35.26121265209336,43.78482894877203
19,83cb5cfffffffff,83cb5c,"POLYGON ((-34.929531606928784 58.768517623636136, -35.57532075043953 58.851930265934335, -35.85745656698448 59.57807610333805, -35.4906261017132 60.2177640716571, -34.84297424725145 60.12566259992635, -34.56397993945291 59.402558871149395, -34.929531606928784 58.768517623636136))","LINESTRING (-34.929531606928784 58.768517623636136, -35.57532075043953 58.851930265934335, -35.85745656698448 59.57807610333805, -35.4906261017132 60.2177640716571, -34.84297424725145 60.12566259992635, -34.56397993945291 59.402558871149395, -34.929531606928784 58.768517623636136)",POINT (-35.210849569491494 59.4913291583224),"(-35.210599345119796, 59.49031748724372)",-35.210599345119796,59.49031748724372
20,83cb5dfffffffff,83cb5d,"POLYGON ((-34.84297424725145 60.12566259992635, -35.4906261017132 60.2177640716571, -35.76552301305203 60.952341363640485, -35.38971545362109 61.59131899070285, -34.74050331289239 61.490536484290516, -34.46862211498373 60.7594463032616, -34.84297424725145 60.12566259992635))","LINESTRING (-34.84297424725145 60.12566259992635, -35.4906261017132 60.2177640716571, -35.76552301305203 60.952341363640485, -35.38971545362109 61.59131899070285, -34.74050331289239 61.490536484290516, -34.46862211498373 60.7594463032616, -34.84297424725145 60.12566259992635)",POINT (-35.117197018601026 60.8566980764698),"(-35.11695972043272, 60.85589383345104)",-35.11695972043272,60.85589383345104
21,83aa98fffffffff,83aa98,"POLYGON ((-34.86483111777916 69.28815176534044, -35.51292677605863 69.43780775576738, -35.73348027779475 70.21440365262052, -35.304194759247096 70.83499904104006, -34.65663047763881 70.67734157747279, -34.43778251585266 69.90702659517176, -34.86483111777916 69.28815176534044))","LINESTRING (-34.86483111777916 69.28815176534044, -35.51292677605863 69.43780775576738, -35.73348027779475 70.21440365262052, -35.304194759247096 70.83499904104006, -34.65663047763881 70.67734157747279, -34.43778251585266 69.90702659517176, -34.86483111777916 69.28815176534044)",POINT (-35.08584836216079 70.0600405534036),"(-35.08563920200035, 70.06071512389613)",-35.08563920200035,70.06071512389613
22,83cb4afffffffff,83cb4a,"POLYGON ((-34.74050331289239 61.490536484290516, -35.38971545362109 61.59131899070285, -35.65711968357492 62.33355884437161, -35.27240134095054 62.97107025790124, -34.621937664229 62.86164491035416, -34.35740599024035 62.12333185773833, -34.74050331289239 61.490536484290516))","LINESTRING (-34.74050331289239 61.490536484290516, -35.38971545362109 61.59131899070285, -35.65711968357492 62.33355884437161, -35.27240134095054 62.97107025790124, -34.621937664229 62.86164491035416, -34.35740599024035 62.12333185773833, -34.74050331289239 61.490536484290516)",POINT (-35.007385042353654 62.22903631705864),"(-35.00715905922846, 62.22844535105497)",-35.00715905922846,62.22844535105497
23,83cb4bfffffffff,83cb4b,"POLYGON ((-34.621937664229 62.86164491035416, -35.27240134095054 62.97107025790124, -35.5320876854767 63.72016571335096, -35.13855967501787 64.35545063864224, -34.48715816796737 64.23745132979224, -34.23018396756739 63.49271387953503, -34.621937664229 62.86164491035416))","LINESTRING (-34.621937664229 62.86164491035416, -35.27240134095054 62.97107025790124, -35.5320876854767 63.72016571335096, -35.13855967501787 64.35545063864224, -34.48715816796737 64.23745132979224, -34.23018396756739 63.49271387953503, -34.621937664229 62.86164491035416)",POINT (-34.881260615487115 63.60681294555018),"(-34.88104409832766, 63.606439796443)",-34.88104409832766,63.606439796443
24,83aa99fffffffff,83aa99,"POLYGON ((-34.65663047763881 70.67734157747279, -35.304194759247096 70.83499904104006, -35.51612883337757 71.61345775150541, -35.07900090993722 72.22757109243382, -34.432278193421524 72.06214976739487, -34.221805197661354 71.2903088305068, -34.65663047763881 70.67734157747279))","LINESTRING (-34.65663047763881 70.67734157747279, -35.304194759247096 70.83499904104006, -35.51612883337757 71.61345775150541, -35.07900090993722 72.22757109243382, -34.432278193421524 72.06214976739487, -34.221805197661354 71.2903088305068, -34.65663047763881 70.67734157747279)",POINT (-34.86921475577842 71.45098749044321),"(-34.86900266545316, 71.45188329100611)",-34.86900266545316,71.45188329100611
25,83bc31fffffffff,83bc31,"POLYGON ((-35.09483853670691 35.02399297675935, -34.506872141027145 35.045130171639, -34.21528090564846 34.39478336220661, -34.51203921980431 33.72005923632014, -35.100805036709424 33.694733840777175, -35.39204582375203 34.34832208836376, -35.09483853670691 35.02399297675935))","LINESTRING (-35.09483853670691 35.02399297675935, -34.506872141027145 35.045130171639, -34.21528090564846 34.39478336220661, -34.51203921980431 33.72005923632014, -35.100805036709424 33.694733840777175, -35.39204582375203 34.34832208836376, -35.09483853670691 35.02399297675935)",POINT (-34.8039610833371 34.37093220370643),"(-34.80366280486161, 34.371552725285184)",-34.80366280486161,34.371552725285184
26,83bc04fffffffff,83bc04,"POLYGON ((-35.100805036709424 33.694733840777175, -34.51203921980431 33.72005923632014, -34.21292630183553 33.06946156198575, -34.502845434385705 32.390666975848944, -35.09221148821192 32.36115354945499, -35.39109134602135 33.014620598486914, -35.100805036709424 33.694733840777175))","LINESTRING (-35.100805036709424 33.694733840777175, -34.51203921980431 33.72005923632014, -34.21292630183553 33.06946156198575, -34.502845434385705 32.390666975848944, -35.09221148821192 32.36115354945499, -35.39109134602135 33.014620598486914, -35.100805036709424 33.694733840777175)",POINT (-34.8022988994071 33.041602702635124),"(-34.802012775708356, 33.04204108023633)",-34.802012775708356,33.04204108023633
27,83bc30fffffffff,83bc30,"POLYGON ((-35.07447953843479 36.3475294660316, -34.48750948781579 36.364491773558136, -34.203451550111176 35.7150892036801, -34.506872141027145 35.045130171639, -35.09483853670691 35.02399297675935, -35.378420079860035 35.676994415620726, -35.07447953843479 36.3475294660316))","LINESTRING (-35.07447953843479 36.3475294660316, -34.48750948781579 36.364491773558136, -34.203451550111176 35.7150892036801, -34.506872141027145 35.045130171639, -35.09483853670691 35.02399297675935, -35.378420079860035 35.676994415620726, -35.07447953843479 36.3475294660316)",POINT (-34.791244880997915 35.695243066498115),"(-34.790932135308026, 35.69604180965041)",-34.790932135308026,35.69604180965041
28,83bc05fffffffff,83bc05,"POLYGON ((-35.09221148821192 32.36115354945499, -34.502845434385705 32.390666975848944, -34.19624978702647 31.740519989043708, -34.47917857960249 31.05836903790876, -35.06894406577042 31.024681408636695, -35.375414810094796 31.67731330994455, -35.09221148821192 32.36115354945499))","LINESTRING (-35.09221148821192 32.36115354945499, -34.502845434385705 32.390666975848944, -34.19624978702647 31.740519989043708, -34.47917857960249 31.05836903790876, -35.06894406577042 31.024681408636695, -35.375414810094796 31.67731330994455, -35.09221148821192 32.36115354945499)",POINT (-34.78611858242383 31.708663262853253),"(-34.78584214501433, 31.708916649494128)",-34.78584214501433,31.708916649494128
29,83bc36fffffffff,83bc36,"POLYGON ((-35.03994728046845 37.66397823672472, -34.454167617014946 37.67679213774618, -34.177628003983486 37.02901471232654, -34.48750948781579 36.364491773558136, -35.07447953843479 36.3475294660316, -35.350409031078826 36.99924652065654, -35.03994728046845 37.66397823672472))","LINESTRING (-35.03994728046845 37.66397823672472, -34.454167617014946 37.67679213774618, -34.177628003983486 37.02901471232654, -34.48750948781579 36.364491773558136, -35.07447953843479 36.3475294660316, -35.350409031078826 36.99924652065654, -35.03994728046845 37.66397823672472)",POINT (-34.76434244158739 37.01315858988906),"(-34.76401311108715, 37.01413061649154)",-34.76401311108715,37.01413061649154
30,83bc2afffffffff,83bc2a,"POLYGON ((-35.06894406577042 31.024681408636695, -34.47917857960249 31.05836903790876, -34.16516697174404 30.409378012301996, -34.44098101462649 29.724599807259516, -35.03094416107833 29.686765490123022, -35.34492923622851 30.33784697449169, -35.06894406577042 31.024681408636695))","LINESTRING (-35.06894406577042 31.024681408636695, -34.47917857960249 31.05836903790876, -34.16516697174404 30.409378012301996, -34.44098101462649 29.724599807259516, -35.03094416107833 29.686765490123022, -35.34492923622851 30.33784697449169, -35.06894406577042 31.024681408636695)",POINT (-34.755334545236224 30.373545825213085),"(-34.75506521198246, 30.37361249339684)",-34.75506521198246,30.37361249339684
31,83aa96fffffffff,83aa96,"POLYGON ((-34.48715816796737 64.23745132979224, -35.13855967501787 64.35545063864224, -35.3903336148575 65.1105617247253, -34.98813239718564 65.74286079417553, -34.33611029135383 65.61638702498755, -34.086871134288835 64.86605352437674, -34.48715816796737 64.23745132979224))","LINESTRING (-34.48715816796737 64.23745132979224, -35.13855967501787 64.35545063864224, -35.3903336148575 65.1105617247253, -34.98813239718564 65.74286079417553, -34.33611029135383 65.61638702498755, -34.086871134288835 64.86605352437674, -34.48715816796737 64.23745132979224)",POINT (-34.73873473851909 64.98845980281482),"(-34.73852564861376, 64.98830762455103)",-34.73852564861376,64.98830762455103
32,83bdabfffffffff,83bdab,"POLYGON ((-34.99151015326918 38.97201867033209, -34.407111440996815 38.980723365694914, -34.13804959410769 38.33523545654618, -34.454167617014946 37.67679213774618, -35.03994728046845 37.66397823672472, -35.30825837132195 38.31372805197831, -34.99151015326918 38.97201867033209))","LINESTRING (-34.99151015326918 38.97201867033209, -34.407111440996815 38.980723365694914, -34.13804959410769 38.33523545654618, -34.454167617014946 37.67679213774618, -35.03994728046845 37.66397823672472, -35.30825837132195 38.31372805197831, -34.99151015326918 38.97201867033209)",POINT (-34.723496040307005 38.323342324390694),"(-34.72314823654504, 38.324481754262244)",-34.72314823654504,38.324481754262244
33,83bdaafffffffff,83bdaa,"POLYGON ((-34.929482715894395 40.27038195319174, -34.34665147476396 40.27502879546595, -34.08500248059748 39.63247446360603, -34.407111440996815 38.980723365694914, -34.99151015326918 38.97201867033209, -35.25226179143194 39.61913713589824, -34.929482715894395 40.27038195319174))","LINESTRING (-34.929482715894395 40.27038195319174, -34.34665147476396 40.27502879546595, -34.08500248059748 39.63247446360603, -34.407111440996815 38.980723365694914, -34.99151015326918 38.97201867033209, -35.25226179143194 39.61913713589824, -34.929482715894395 40.27038195319174)",POINT (-34.668995331213154 39.62450570324724),"(-34.66862742398607, 39.625805799752136)",-34.66862742398607,39.625805799752136
34,83bd85fffffffff,83bd85,"POLYGON ((-34.85422232638619 41.557857653480134, -34.273140501630344 41.5585094713593, -34.01881652251291 40.91950902354148, -34.34665147476396 40.27502879546595, -34.929482715894395 40.27038195319174, -35.18275777900152 40.914227408996545, -34.85422232638619 41.557857653480134))","LINESTRING (-34.85422232638619 41.557857653480134, -34.273140501630344 41.5585094713593, -34.01881652251291 40.91950902354148, -34.34665147476396 40.27502879546595, -34.929482715894395 40.27038195319174, -35.18275777900152 40.914227408996545, -34.85422232638619 41.557857653480134)",POINT (-34.60117418594686 40.915414950948126),"(-34.600784826679046, 40.91686821626901)",-34.600784826679046,40.91686821626901
35,83aa90fffffffff,83aa90,"POLYGON ((-34.33611029135383 65.61638702498755, -34.98813239718564 65.74286079417553, -35.23183189300374 66.50312006532391, -34.821129434225696 67.13168019836745, -34.168806017163114 66.9968616670888, -33.92744749875879 66.24178489151123, -34.33611029135383 65.61638702498755))","LINESTRING (-34.33611029135383 65.61638702498755, -34.98813239718564 65.74286079417553, -35.23183189300374 66.50312006532391, -34.821129434225696 67.13168019836745, -34.168806017163114 66.9968616670888, -33.92744749875879 66.24178489151123, -34.33611029135383 65.61638702498755)",POINT (-34.57978471851622 66.37238197299888),"(-34.57958088072661, 66.37245247841757)",-34.57958088072661,66.37245247841757
36,83bd84fffffffff,83bd84,"POLYGON ((-34.7661254517022 42.83329945252335, -34.186969922669775 42.83002978300415, -33.93986179649662 42.19517670165264, -34.273140501630344 41.5585094713593, -34.85422232638619 41.557857653480134, -35.10012606201224 42.197814230532906, -34.7661254517022 42.83329945252335))","LINESTRING (-34.7661254517022 42.83329945252335, -34.186969922669775 42.83002978300415, -33.93986179649662 42.19517670165264, -34.273140501630344 41.5585094713593, -34.85422232638619 41.557857653480134, -35.10012606201224 42.197814230532906, -34.7661254517022 42.83329945252335)",POINT (-34.5204071812522 42.19489718844272),"(-34.51999721697018, 42.19649546609277)",-34.51999721697018,42.19649546609277
37,83cb03fffffffff,83cb03,"POLYGON ((-34.18154616279479 50.18644948709519, -34.81145152962826 50.21461797620169, -35.13173700699446 50.86416654073448, -34.81843268599627 51.48537866255367, -34.18487145772865 51.449290335413544, -33.86824982134915 50.799950015725194, -34.18154616279479 50.18644948709519))","LINESTRING (-34.18154616279479 50.18644948709519, -34.81145152962826 50.21461797620169, -35.13173700699446 50.86416654073448, -34.81843268599627 51.48537866255367, -34.18487145772865 51.449290335413544, -33.86824982134915 50.799950015725194, -34.18154616279479 50.18644948709519)",POINT (-34.50023350212839 50.83418305889531),"(-34.49990536898048, 50.83205827822984)",-34.49990536898048,50.83205827822984
38,83cb0efffffffff,83cb0e,"POLYGON ((-34.18487145772865 51.449290335413544, -34.81843268599627 51.48537866255367, -35.13384911422391 52.14697760104693, -34.81204150090912 52.771918117892035, -34.17505917678331 52.72775139757482, -33.863282312883356 52.06675745720729, -34.18487145772865 51.449290335413544))","LINESTRING (-34.18487145772865 51.449290335413544, -34.81843268599627 51.48537866255367, -35.13384911422391 52.14697760104693, -34.81204150090912 52.771918117892035, -34.17505917678331 52.72775139757482, -33.863282312883356 52.06675745720729, -34.18487145772865 51.449290335413544)",POINT (-34.49877843764163 52.10885082765154),"(-34.49846403776823, 52.10686752912711)",-34.49846403776823,52.10686752912711
39,83cb02fffffffff,83cb02,"POLYGON ((-34.16557841875838 48.94014795605191, -34.791606656767314 48.96057387482115, -35.1163896167001 49.59769917834991, -34.81145152962826 50.21461797620169, -34.18154616279479 50.18644948709519, -33.86043817611153 49.549149931934444, -34.16557841875838 48.94014795605191))","LINESTRING (-34.16557841875838 48.94014795605191, -34.791606656767314 48.96057387482115, -35.1163896167001 49.59769917834991, -34.81145152962826 50.21461797620169, -34.18154616279479 50.18644948709519, -33.86043817611153 49.549149931934444, -34.16557841875838 48.94014795605191)",POINT (-34.488683096219766 49.575679368989086),"(-34.48834221517417, 49.57342455514218)",-34.48834221517417,49.57342455514218
40,83cb08fffffffff,83cb08,"POLYGON ((-34.17505917678331 52.72775139757482, -34.81204150090912 52.771918117892035, -35.122224396415376 53.44514074766461, -34.79179794236013 54.07321155126148, -34.15164227562212 54.02082857609935, -33.845060624865525 53.34862007707265, -34.17505917678331 52.72775139757482))","LINESTRING (-34.17505917678331 52.72775139757482, -34.81204150090912 52.771918117892035, -35.122224396415376 53.44514074766461, -34.79179794236013 54.07321155126148, -34.15164227562212 54.02082857609935, -33.845060624865525 53.34862007707265, -34.17505917678331 52.72775139757482)",POINT (-34.48383003228658 53.39871109540382),"(-34.48353001024704, 53.39688041236863)",-34.48353001024704,53.39688041236863
41,83cb15fffffffff,83cb15,"POLYGON ((-34.1374865678692 47.71121841808297, -34.759430288546596 47.72409569656772, -35.088334798077966 48.34847823820494, -34.791606656767314 48.96057387482115, -34.16557841875838 48.94014795605191, -33.84034782516212 48.315224538772426, -34.1374865678692 47.71121841808297))","LINESTRING (-34.1374865678692 47.71121841808297, -34.759430288546596 47.72409569656772, -35.088334798077966 48.34847823820494, -34.791606656767314 48.96057387482115, -34.16557841875838 48.94014795605191, -33.84034782516212 48.315224538772426, -34.1374865678692 47.71121841808297)",POINT (-34.46464096419726 48.33422460224919),"(-34.46428864684694, 48.33185138848869)",-34.46428864684694,48.33185138848869
42,83cb09fffffffff,83cb09,"POLYGON ((-34.15164227562212 54.02082857609935, -34.79179794236013 54.07321155126148, -35.096392713656634 54.757577551575096, -34.75725560301729 55.38814975369728, -34.11418669257208 55.32743522912754, -33.81313998100953 54.6445027432656, -34.15164227562212 54.02082857609935))","LINESTRING (-34.15164227562212 54.02082857609935, -34.79179794236013 54.07321155126148, -35.096392713656634 54.757577551575096, -34.75725560301729 55.38814975369728, -34.11418669257208 55.32743522912754, -33.81313998100953 54.6445027432656, -34.15164227562212 54.02082857609935)",POINT (-34.454931240733785 54.70270753336848),"(-34.45464589183686, 54.70104014742034)",-34.45464589183686,54.70104014742034
43,83cb14fffffffff,83cb14,"POLYGON ((-34.097807403512185 46.50040665109713, -34.715473351953776 46.50594379848763, -35.04812170238532 47.117316535709975, -34.759430288546596 47.72409569656772, -34.1374865678692 47.71121841808297, -33.80849987868815 47.09895540299336, -34.097807403512185 46.50040665109713))","LINESTRING (-34.097807403512185 46.50040665109713, -34.715473351953776 46.50594379848763, -35.04812170238532 47.117316535709975, -34.759430288546596 47.72409569656772, -34.1374865678692 47.71121841808297, -33.80849987868815 47.09895540299336, -34.097807403512185 46.50040665109713)",POINT (-34.42864184230256 47.11061588963949),"(-34.42827970651145, 47.108135969351665)",-34.42827970651145,47.108135969351665
44,83bdb1fffffffff,83bdb1,"POLYGON ((-34.66562372636581 44.095629981079185, -34.088565858372164 44.0885222256922, -33.848544835073696 43.45838050139829, -34.186969922669775 42.83002978300415, -34.7661254517022 42.83329945252335, -35.00478376441028 43.46878001374322, -34.66562372636581 44.095629981079185))","LINESTRING (-34.66562372636581 44.095629981079185, -34.088565858372164 44.0885222256922, -33.848544835073696 43.45838050139829, -34.186969922669775 42.83002978300415, -34.7661254517022 42.83329945252335, -35.00478376441028 43.46878001374322, -34.66562372636581 44.095629981079185)",POINT (-34.42710580249246 43.46184567549018),"(-34.42667819457792, 43.463580257570754)",-34.42667819457792,43.463580257570754
45,83cb54fffffffff,83cb54,"POLYGON ((-34.11418669257208 55.32743522912754, -34.75725560301729 55.38814975369728, -35.055920413776796 56.08312593034405, -34.70800668773281 56.715542744066326, -34.06229620536059 56.64640567018159, -33.76711067739078 55.953290281558374, -34.11418669257208 55.32743522912754))","LINESTRING (-34.11418669257208 55.32743522912754, -34.75725560301729 55.38814975369728, -35.055920413776796 56.08312593034405, -34.70800668773281 56.715542744066326, -34.06229620536059 56.64640567018159, -33.76711067739078 55.953290281558374, -34.11418669257208 55.32743522912754)",POINT (-34.41166078937252 56.0197021032877),"(-34.4113900581058, 56.01820810595122)",-34.4113900581058,56.01820810595122
46,83aa91fffffffff,83aa91,"POLYGON ((-34.168806017163114 66.9968616670888, -34.821129434225696 67.13168019836745, -35.05662636549633 67.89619866338975, -34.63762990149892 68.52027842279341, -33.98532502644073 68.37727424502215, -33.75195952851297 67.61832561535222, -34.168806017163114 66.9968616670888))","LINESTRING (-34.168806017163114 66.9968616670888, -34.821129434225696 67.13168019836745, -35.05662636549633 67.89619866338975, -34.63762990149892 68.52027842279341, -33.98532502644073 68.37727424502215, -33.75195952851297 67.61832561535222, -34.168806017163114 66.9968616670888)",POINT (-34.404455733949064 67.75696871030009),"(-34.40425489338163, 67.757262139371)",-34.40425489338163,67.757262139371
47,83bdb6fffffffff,83bdb6,"POLYGON ((-34.04709156942234 45.30837195995615, -34.66030075878458 45.30678998199233, -34.996315902520465 45.90493693985885, -34.715473351953776 46.50594379848763, -34.097807403512185 46.50040665109713, -33.765431480861004 45.90103831932287, -34.04709156942234 45.30837195995615))","LINESTRING (-34.04709156942234 45.30837195995615, -34.66030075878458 45.30678998199233, -34.996315902520465 45.90493693985885, -34.715473351953776 46.50594379848763, -34.097807403512185 46.50040665109713, -33.765431480861004 45.90103831932287, -34.04709156942234 45.30837195995615)",POINT (-34.38123671257221 45.905562618114736),"(-34.39494438248282, 46.20267179547799)",-34.39494438248282,46.20267179547799
48,83cb55fffffffff,83cb55,"POLYGON ((-34.06229620536059 56.64640567018159, -34.70800668773281 56.715542744066326, -35.000415330747416 57.42054442995636, -34.64368687163231 58.05412451578069, -33.995617161734295 57.976499730391524, -33.70660282195855 57.2737914264864, -34.06229620536059 56.64640567018159))","LINESTRING (-34.06229620536059 56.64640567018159, -34.70800668773281 56.715542744066326, -35.000415330747416 57.42054442995636, -34.64368687163231 58.05412451578069, -33.995617161734295 57.976499730391524, -33.70660282195855 57.2737914264864, -34.06229620536059 56.64640567018159)",POINT (-34.35363803713562 57.348479173036466),"(-34.353381522979845, 57.34716792822138)",-34.353381522979845,57.34716792822138
49,83bdb0fffffffff,83bdb0,"POLYGON ((-34.66030075878458 45.30678998199233, -34.04709156942234 45.30837195995615, -33.823564900280275 44.91659253647637, -33.74530465353416 44.70809314068315, -34.088565858372164 44.0885222256922, -34.66562372636581 44.095629981079185, -34.82056995426937 44.516117819010404, -34.93349471853335 44.71197324064988, -34.66030075878458 45.30678998199233))","LINESTRING (-34.66030075878458 45.30678998199233, -34.04709156942234 45.30837195995615, -33.823564900280275 44.91659253647637, -33.74530465353416 44.70809314068315, -34.088565858372164 44.0885222256922, -34.66562372636581 44.095629981079185, -34.82056995426937 44.516117819010404, -34.93349471853335 44.71197324064988, -34.66030075878458 45.30678998199233)",POINT (-34.3431205600614 44.70909212048729),"(-34.33719925315012, 44.612105479846775)",-34.33719925315012,44.612105479846775
50,83cb42fffffffff,83cb42,"POLYGON ((-33.995617161734295 57.976499730391524, -34.64368687163231 58.05412451578069, -34.929531606928784 58.768517623636136, -34.56397993945291 59.402558871149395, -33.91384299731192 59.31640837157379, -33.631290907170026 58.604743813732135, -33.995617161734295 57.976499730391524))","LINESTRING (-33.995617161734295 57.976499730391524, -34.64368687163231 58.05412451578069, -34.929531606928784 58.768517623636136, -34.56397993945291 59.402558871149395, -33.91384299731192 59.31640837157379, -33.631290907170026 58.604743813732135, -33.995617161734295 57.976499730391524)",POINT (-34.2805276645534 58.687750708251635),"(-34.28028463549107, 58.686630718684135)",-34.28028463549107,58.686630718684135
